AltAGL,E1 RPM,IAS,LatAc,NormAc,Pitch,Roll
0.0,982.6,0.0,0.0,0.0,1.4,-0.1
0.0,985.2,0.0,0.0,0.0,1.4,-0.12
0.0,983.3,0.0,0.01,0.01,1.38,-0.09
0.0,983.8,0.0,0.01,-0.01,1.42,-0.11
0.0,988.2,0.0,0.01,-0.01,1.4,-0.13
0.0,989.8,0.0,0.0,0.01,1.41,-0.12
0.0,985.7,0.0,0.0,-0.01,1.4,-0.12
0.0,984.0,0.0,0.01,0.0,1.41,-0.09
0.0,980.8,0.0,0.01,-0.01,1.41,-0.04
0.0,987.5,0.0,0.0,0.0,1.41,-0.13
0.0,988.4,0.0,0.01,0.01,1.43,-0.12
0.0,984.1,0.0,0.02,0.02,1.43,-0.08
0.0,987.8,0.0,0.0,0.0,1.42,-0.13
0.0,989.3,0.0,0.01,0.0,1.4,-0.12
0.0,990.4,0.0,0.0,0.01,1.43,-0.14
0.0,987.6,0.0,0.01,-0.01,1.42,-0.1
0.0,985.4,0.0,0.0,0.0,1.43,-0.12
0.0,984.5,0.0,0.01,-0.02,1.41,-0.12
0.0,987.9,0.0,0.01,0.01,1.43,-0.12
1.0,988.3,0.0,0.0,0.0,1.43,-0.13
1.0,990.1,0.0,0.01,0.0,1.43,-0.18
0.0,983.5,0.0,0.0,0.0,1.43,-0.14
0.0,985.3,0.0,0.0,0.0,1.42,-0.13
0.0,985.3,0.0,-0.01,-0.01,1.42,-0.13
0.0,983.3,0.0,0.01,0.01,1.47,-0.14
0.0,983.5,0.0,0.01,0.01,1.47,-0.14
0.0,990.8,0.0,0.0,-0.01,1.46,-0.12
0.0,993.9,0.0,-0.01,0.01,1.49,-0.13
0.0,992.3,0.0,0.0,0.0,1.48,-0.11
0.0,993.9,0.0,0.0,-0.01,1.47,-0.1
0.0,990.0,0.0,0.0,0.0,1.46,-0.11
0.0,989.9,0.0,0.0,0.0,1.45,-0.1
0.0,989.2,0.0,0.0,0.0,1.44,-0.11
0.0,995.9,0.0,0.0,0.0,1.45,-0.09
0.0,994.8,0.0,0.0,-0.01,1.46,-0.08
0.0,991.2,0.0,0.01,-0.01,1.46,-0.12
0.0,983.0,0.0,0.01,-0.02,1.45,-0.1
0.0,989.2,0.0,0.01,0.01,1.47,-0.1
0.0,994.7,0.0,0.0,0.0,1.46,-0.14
0.0,992.7,0.0,0.0,0.0,1.46,-0.12
0.0,993.5,0.0,0.0,0.0,1.45,-0.1
0.0,992.6,0.0,0.0,-0.02,1.41,-0.11
0.0,989.5,0.0,0.0,-0.01,1.42,-0.09
0.0,991.7,0.0,0.0,0.02,1.44,-0.1
0.0,996.6,0.0,0.0,-0.02,1.42,-0.11
0.0,994.6,0.0,0.0,-0.01,1.43,-0.09
0.0,991.5,0.0,0.0,0.02,1.45,-0.11
0.0,988.8,0.0,0.01,-0.01,1.45,-0.12
0.0,991.8,0.0,-0.01,0.02,1.44,-0.08
0.0,992.8,0.0,-0.01,-0.01,1.41,-0.15
0.0,991.6,0.0,0.01,-0.02,1.38,-0.16
0.0,987.9,0.0,0.0,0.0,1.44,-0.2
0.0,989.0,0.0,0.0,0.01,1.41,-0.11
0.0,988.1,0.0,0.0,-0.01,1.4,-0.12
0.0,986.1,0.0,0.0,0.01,1.4,-0.14
0.0,985.5,0.0,0.01,-0.01,1.37,-0.15
0.0,989.2,0.0,0.0,0.0,1.4,-0.14
0.0,993.3,0.0,0.0,0.0,1.4,-0.14
0.0,998.2,0.0,0.01,0.0,1.41,-0.16
0.0,993.8,0.0,0.0,0.0,1.37,-0.11
0.0,995.1,0.0,-0.01,-0.01,1.4,-0.13
0.0,996.9,0.0,0.02,-0.01,1.37,-0.1
0.0,993.1,0.0,0.0,0.0,1.38,-0.1
0.0,996.6,0.0,0.0,0.0,1.4,-0.11
0.0,993.3,0.0,0.01,0.01,1.41,-0.12
0.0,990.2,0.0,0.0,0.0,1.4,-0.15
0.0,991.1,0.0,-0.01,-0.01,1.42,-0.13
0.0,992.1,0.0,0.0,0.0,1.42,-0.14
0.0,990.6,0.0,0.0,-0.01,1.41,-0.13
0.0,992.6,0.0,0.0,-0.01,1.4,-0.13
0.0,992.1,0.0,0.0,0.01,1.4,-0.15
0.0,995.2,0.0,0.0,-0.01,1.4,-0.13
0.0,992.2,0.0,0.0,0.0,1.38,-0.15
0.0,990.0,0.0,0.01,0.01,1.41,-0.16
0.0,991.4,0.0,0.01,0.01,1.41,-0.15
0.0,991.0,0.0,-0.01,-0.01,1.4,-0.18
0.0,986.0,0.0,0.0,0.0,1.38,-0.2
0.0,990.8,0.0,0.0,0.0,1.41,-0.16
0.0,994.8,0.0,0.0,0.01,1.42,-0.16
0.0,991.2,0.0,0.0,0.01,1.42,-0.18
0.0,988.1,0.0,0.0,0.0,1.43,-0.18
0.0,992.0,0.0,0.0,0.0,1.42,-0.19
0.0,995.3,0.0,0.0,-0.01,1.42,-0.16
0.0,999.5,0.0,0.0,0.0,1.43,-0.19
0.0,994.8,0.0,0.0,0.01,1.44,-0.19
0.0,994.8,0.0,0.0,0.01,1.46,-0.13
0.0,990.7,0.0,0.0,0.0,1.43,-0.2
0.0,988.0,0.0,0.0,0.0,1.43,-0.2
0.0,989.9,0.0,0.0,0.0,1.42,-0.18
0.0,998.8,0.0,0.0,0.02,1.44,-0.2
0.0,995.9,0.0,0.01,0.0,1.45,-0.16
0.0,1001.7,0.0,0.0,0.01,1.43,-0.18
0.0,994.7,0.0,-0.01,0.01,1.44,-0.2
0.0,993.6,0.0,0.01,0.02,1.44,-0.19
0.0,999.2,0.0,0.0,0.0,1.42,-0.21
0.0,999.6,0.0,0.0,-0.01,1.43,-0.18
0.0,997.3,0.0,-0.01,0.0,1.43,-0.16
0.0,990.6,0.0,0.01,0.0,1.41,-0.18
0.0,993.6,0.0,0.01,0.01,1.43,-0.19
0.0,1000.5,0.0,0.0,0.0,1.43,-0.2
0.0,993.2,0.0,0.01,-0.02,1.42,-0.19
0.0,992.8,0.0,0.0,0.01,1.45,-0.2
0.0,997.6,0.0,0.01,0.02,1.46,-0.19
0.0,1002.0,0.0,0.02,-0.01,1.45,-0.21
0.0,996.2,0.0,0.0,0.01,1.44,-0.22
0.0,996.3,0.0,-0.01,0.0,1.44,-0.21
0.0,994.6,0.0,0.01,-0.01,1.44,-0.21
0.0,992.2,0.0,0.01,-0.01,1.43,-0.2
0.0,992.2,0.0,0.0,0.01,1.46,-0.21
0.0,995.5,0.0,0.0,0.0,1.42,-0.21
0.0,997.4,0.0,0.0,0.02,1.43,-0.24
0.0,998.6,0.0,0.0,0.0,1.42,-0.24
0.0,995.5,0.0,0.0,0.0,1.43,-0.24
0.0,993.1,0.0,0.0,-0.01,1.43,-0.2
0.0,993.9,0.0,0.01,0.0,1.43,-0.23
0.0,995.4,0.0,0.0,0.0,1.43,-0.19
0.0,994.7,0.0,0.01,-0.02,1.41,-0.21
0.0,998.1,0.0,0.0,-0.02,1.4,-0.22
0.0,998.7,0.0,0.0,-0.01,1.4,-0.2
0.0,998.1,0.0,0.0,0.01,1.42,-0.2
0.0,998.9,0.0,0.0,0.01,1.42,-0.21
0.0,996.8,0.0,0.0,0.0,1.42,-0.19
0.0,995.0,0.0,0.01,0.0,1.41,-0.19
0.0,1006.4,0.0,0.0,0.01,1.42,-0.19
0.0,1001.7,0.0,0.0,0.0,1.43,-0.16
0.0,996.8,0.0,0.0,0.01,1.43,-0.18
0.0,1000.1,0.0,0.0,0.0,1.41,-0.18
0.0,1001.2,0.0,0.0,0.0,1.43,-0.19
0.0,1002.1,0.0,0.0,-0.01,1.42,-0.16
0.0,1003.2,0.0,0.0,0.01,1.44,-0.18
0.0,1000.1,0.0,0.0,-0.01,1.42,-0.16
0.0,996.1,0.0,0.0,0.0,1.43,-0.18
0.0,1003.6,0.0,0.0,0.01,1.43,-0.19
0.0,999.9,0.0,0.0,0.0,1.44,-0.16
0.0,997.6,0.0,0.01,0.0,1.44,-0.19
0.0,1001.5,0.0,0.01,0.0,1.44,-0.16
0.0,1004.7,0.0,0.0,0.01,1.46,-0.15
0.0,1003.0,0.0,0.01,0.0,1.45,-0.18
0.0,1003.3,0.0,0.0,0.01,1.46,-0.14
0.0,1000.6,0.0,0.0,-0.01,1.46,-0.14
0.0,1001.7,0.0,0.0,0.02,1.47,-0.14
0.0,1000.2,0.0,0.0,-0.02,1.47,-0.12
0.0,1001.7,0.0,0.0,0.0,1.46,-0.14
0.0,1005.3,0.0,0.01,0.0,1.46,-0.15
0.0,1003.4,0.0,0.01,0.02,1.47,-0.16
0.0,1002.4,0.0,0.0,0.0,1.47,-0.15
0.0,999.3,0.0,0.0,0.01,1.47,-0.16
0.0,1002.3,0.0,0.0,0.0,1.46,-0.15
0.0,1000.4,0.0,0.01,-0.02,1.45,-0.18
0.0,1006.5,0.0,0.0,0.01,1.48,-0.18
0.0,1005.0,0.0,0.0,0.0,1.46,-0.15
0.0,1005.1,0.0,0.0,-0.01,1.43,-0.15
0.0,1000.2,0.0,0.0,-0.01,1.45,-0.15
0.0,997.8,0.0,0.0,-0.01,1.46,-0.18
0.0,997.5,0.0,0.0,0.01,1.45,-0.18
0.0,998.1,0.0,0.0,-0.01,1.46,-0.18
0.0,997.8,0.0,0.0,-0.01,1.44,-0.16
0.0,998.4,0.0,0.0,0.0,1.47,-0.18
0.0,997.9,0.0,0.0,-0.01,1.47,-0.18
0.0,997.3,0.0,0.01,-0.03,1.45,-0.18
0.0,994.2,0.0,0.01,0.01,1.46,-0.16
0.0,1000.0,0.0,0.0,-0.01,1.44,-0.15
0.0,1000.1,0.0,0.0,0.02,1.46,-0.16
0.0,997.7,0.0,0.01,0.0,1.46,-0.15
0.0,1001.6,0.0,0.0,0.0,1.45,-0.16
0.0,1003.3,0.0,0.01,-0.01,1.43,-0.14
0.0,1002.0,0.0,-0.01,-0.01,1.43,-0.15
0.0,998.2,0.0,0.0,-0.02,1.4,-0.15
0.0,996.8,0.0,0.0,0.01,1.42,-0.16
0.0,996.3,0.0,0.0,0.0,1.44,-0.18
0.0,998.7,0.0,0.0,0.01,1.47,-0.19
0.0,998.7,0.0,0.0,0.0,1.44,-0.21
0.0,1003.0,0.0,0.0,0.01,1.43,-0.18
0.0,1000.8,0.0,0.01,0.0,1.45,-0.16
0.0,999.2,0.0,0.0,0.01,1.45,-0.2
0.0,1001.5,0.0,0.0,0.01,1.44,-0.14
0.0,1002.7,0.0,0.01,0.0,1.44,-0.18
0.0,1000.9,0.0,0.0,-0.01,1.44,-0.16
0.0,1002.0,0.0,-0.01,0.0,1.45,-0.16
0.0,997.8,0.0,0.01,0.0,1.44,-0.13
0.0,998.3,0.0,0.0,0.0,1.43,-0.19
0.0,1002.9,0.0,0.0,-0.02,1.42,-0.15
0.0,999.7,0.0,0.0,0.01,1.42,-0.14
0.0,1000.3,0.0,0.0,-0.01,1.41,-0.15
0.0,1006.6,0.0,0.0,0.03,1.43,-0.14
0.0,1001.8,0.0,0.01,-0.03,1.4,-0.13
0.0,1001.9,0.0,-0.01,0.01,1.43,-0.14
0.0,999.9,0.0,-0.01,-0.01,1.44,-0.14
0.0,1000.2,0.0,0.01,0.01,1.43,-0.16
0.0,996.2,0.0,0.0,-0.02,1.4,-0.16
0.0,996.2,0.0,-0.02,0.01,1.43,-0.16
0.0,1000.4,0.0,0.01,0.0,1.43,-0.14
0.0,998.6,0.0,0.01,0.0,1.42,-0.18
0.0,999.2,0.0,0.0,0.01,1.43,-0.18
0.0,997.5,0.0,0.0,0.01,1.44,-0.18
0.0,1000.1,0.0,0.01,-0.01,1.43,-0.15
0.0,1000.0,0.0,0.0,0.01,1.42,-0.15
0.0,991.6,0.0,0.0,0.0,1.42,-0.16
0.0,990.3,0.0,0.0,-0.02,1.4,-0.14
0.0,994.2,0.0,-0.01,0.01,1.44,-0.13
0.0,992.1,0.0,-0.01,-0.02,1.41,-0.13
0.0,995.0,0.0,0.01,0.01,1.44,-0.11
0.0,994.7,0.0,0.0,0.0,1.45,-0.14
0.0,998.6,0.0,0.0,0.01,1.44,-0.14
0.0,997.5,0.0,0.01,-0.01,1.4,-0.1
0.0,997.7,0.0,0.01,-0.01,1.42,-0.11
1.0,1000.3,0.0,-0.01,0.0,1.45,-0.11
0.0,1000.2,0.0,0.0,0.0,1.44,-0.11
0.0,995.6,0.0,0.0,0.0,1.44,-0.12
0.0,998.1,0.0,0.0,0.0,1.43,-0.12
0.0,998.7,0.0,0.0,0.0,1.43,-0.13
0.0,992.9,0.0,0.0,-0.01,1.44,-0.13
0.0,997.7,0.0,0.0,0.01,1.44,-0.12
0.0,1000.0,0.0,0.0,-0.02,1.44,-0.11
0.0,999.9,0.0,0.0,-0.01,1.45,-0.13
0.0,997.8,0.0,0.0,0.0,1.46,-0.11
0.0,999.9,0.0,0.0,0.0,1.46,-0.11
1.0,1000.2,0.0,0.01,0.01,1.47,-0.11
1.0,1002.1,0.0,0.0,0.0,1.45,-0.1
0.0,1001.3,0.0,0.0,-0.01,1.42,-0.1
0.0,997.1,0.0,0.0,0.01,1.48,-0.1
1.0,998.8,0.0,0.0,0.01,1.47,-0.09
0.0,997.7,0.0,0.01,0.0,1.47,-0.09
0.0,998.5,0.0,0.0,0.0,1.46,-0.08
1.0,1001.2,0.0,0.0,-0.01,1.47,-0.09
1.0,1002.2,0.0,-0.01,0.0,1.44,-0.1
0.0,1003.7,0.0,-0.01,0.01,1.46,-0.08
1.0,997.2,0.0,0.0,0.0,1.47,-0.08
1.0,1001.7,0.0,0.01,-0.02,1.44,-0.1
1.0,1003.2,0.0,0.0,0.01,1.45,-0.1
0.0,1000.5,0.0,0.0,0.01,1.45,-0.1
0.0,998.4,0.0,0.0,0.0,1.43,-0.11
0.0,998.4,0.0,0.0,-0.02,1.42,-0.1
0.0,997.7,0.0,0.0,-0.01,1.45,-0.09
0.0,997.4,0.0,0.01,0.01,1.45,-0.07
0.0,991.8,0.0,0.0,-0.02,1.42,-0.05
1.0,993.7,0.0,0.0,0.01,1.43,-0.13
1.0,994.9,0.0,0.01,-0.01,1.45,-0.14
1.0,994.3,0.0,0.0,0.01,1.49,-0.11
1.0,996.8,0.0,0.0,0.0,1.46,-0.12
1.0,1041.8,0.0,0.01,0.01,1.49,-0.19
1.0,1276.4,0.0,0.0,0.05,1.49,-0.12
0.0,1215.7,0.0,-0.03,0.01,1.19,-0.22
1.0,1155.1,0.0,-0.02,0.04,1.41,-0.23
0.0,1137.9,0.0,0.0,0.01,1.91,-0.12
0.0,1131.1,0.0,0.02,0.0,1.58,-0.13
0.0,1130.6,0.0,-0.01,0.12,1.52,-0.18
0.0,1131.7,0.0,0.0,0.03,1.64,-0.21
1.0,1183.1,0.0,0.0,-0.03,1.37,-0.13
1.0,1214.0,0.0,0.01,0.0,1.27,-0.22
1.0,1227.6,0.0,0.02,0.02,1.32,-0.22
1.0,1182.3,0.0,0.01,-0.01,1.16,-0.25
1.0,1141.3,0.0,0.0,0.03,1.03,-0.35
1.0,1127.9,0.0,0.01,0.01,1.05,-0.29
0.0,1126.0,0.0,-0.04,-0.02,0.91,-0.21
0.0,1120.7,0.0,-0.02,-0.02,1.0,-0.11
0.0,1119.2,0.0,-0.02,-0.03,1.11,-0.04
0.0,1123.1,0.0,-0.04,0.03,1.31,0.1
0.0,1121.3,0.0,-0.05,-0.01,1.18,0.12
0.0,983.3,0.0,-0.05,0.0,1.34,-0.01
0.0,803.4,0.0,-0.02,-0.01,1.54,-0.02
1.0,748.7,0.0,-0.03,0.0,1.63,0.08
1.0,737.9,0.0,0.0,0.03,1.71,0.07
1.0,737.9,0.0,-0.02,-0.03,1.55,0.1
1.0,736.8,0.0,0.0,-0.02,1.46,0.1
1.0,733.5,0.0,0.0,-0.03,1.68,0.23
0.0,739.4,0.0,0.0,-0.03,1.8,0.31
0.0,744.8,0.0,0.0,0.04,2.36,0.31
0.0,746.3,0.0,-0.01,0.01,2.2,0.02
0.0,752.8,0.0,0.0,0.04,1.66,-0.04
0.0,748.6,0.0,0.0,-0.04,1.53,-0.04
0.0,752.1,0.0,0.02,0.02,2.66,-0.07
1.0,751.4,0.0,-0.01,0.0,2.35,-0.1
1.0,750.9,0.0,0.01,0.01,2.41,-0.12
1.0,743.9,0.0,-0.01,-0.01,2.42,-0.09
