AltAGL,E1 RPM,IAS,LatAc,NormAc,Pitch,Roll
0.0,1298.4,0.0,0.0,0.0,2.47,-0.08
0.0,1294.6,0.0,0.0,-0.02,2.47,-0.1
0.0,1253.7,0.0,0.0,0.0,2.52,-0.08
0.0,1084.5,0.0,0.0,0.0,2.57,-0.1
0.0,928.2,0.0,0.01,0.0,2.59,-0.09
0.0,879.1,0.0,0.0,0.0,2.6,-0.08
0.0,865.2,0.0,0.01,0.01,2.61,-0.09
0.0,860.6,0.0,0.0,0.0,2.61,-0.07
0.0,851.9,0.0,0.01,-0.01,2.6,-0.11
0.0,853.5,0.0,0.0,0.0,2.61,-0.08
0.0,851.0,0.0,0.01,0.0,2.6,-0.08
0.0,854.8,0.0,0.0,-0.01,2.6,-0.08
0.0,858.2,0.0,0.0,0.0,2.64,-0.12
0.0,860.6,0.0,0.0,0.0,2.63,-0.11
0.0,856.6,0.0,0.0,0.0,2.63,-0.12
0.0,858.4,0.0,0.0,0.0,2.64,-0.1
0.0,852.1,0.0,0.01,0.0,2.66,-0.12
0.0,855.2,0.0,0.0,-0.01,2.65,-0.13
0.0,853.1,0.0,0.0,0.01,2.66,-0.12
0.0,858.3,0.0,-0.01,-0.01,2.64,-0.11
0.0,856.0,0.0,0.0,-0.01,2.64,-0.13
0.0,859.2,0.0,0.01,0.0,2.64,-0.12
0.0,859.3,0.0,0.0,0.01,2.65,-0.11
0.0,860.5,0.0,0.01,0.01,2.65,-0.1
0.0,855.0,0.0,0.01,0.0,2.64,-0.1
0.0,860.2,0.0,0.0,0.0,2.63,-0.12
0.0,861.6,0.0,0.0,-0.01,2.61,-0.12
0.0,859.8,0.0,0.0,0.0,2.63,-0.14
0.0,863.1,0.0,0.01,-0.01,2.61,-0.12
0.0,855.7,0.0,0.01,0.01,2.64,-0.08
0.0,859.8,0.0,0.0,0.0,2.64,-0.12
0.0,864.5,0.0,0.0,0.0,2.63,-0.11
1.0,867.3,0.0,0.0,0.0,2.63,-0.11
1.0,859.8,0.0,0.0,-0.01,2.63,-0.09
1.0,863.8,0.0,0.0,0.01,2.63,-0.09
1.0,866.6,0.0,-0.01,0.0,2.63,-0.1
1.0,865.1,0.0,0.01,0.01,2.63,-0.07
1.0,864.0,0.0,0.0,0.0,2.61,-0.08
1.0,864.4,0.0,0.0,-0.01,2.61,-0.08
1.0,860.6,0.0,0.0,0.0,2.61,-0.05
1.0,853.1,0.0,0.0,-0.01,2.6,-0.09
1.0,862.2,0.0,0.0,0.0,2.63,-0.1
1.0,855.8,0.0,0.01,0.01,2.61,-0.08
1.0,860.8,0.0,0.0,0.0,2.63,-0.11
1.0,857.6,0.0,0.0,0.0,2.63,-0.08
1.0,860.9,0.0,0.01,-0.01,2.6,-0.07
0.0,860.9,0.0,0.0,0.0,2.6,-0.09
0.0,864.7,0.0,0.01,0.0,2.63,-0.1
2.0,859.9,0.0,0.0,0.0,2.63,-0.09
1.0,861.2,0.0,0.0,0.0,2.63,-0.09
1.0,856.2,0.0,0.0,0.01,2.64,-0.09
1.0,864.6,0.0,0.0,0.0,2.63,-0.08
1.0,858.9,0.0,0.01,0.0,2.64,-0.1
1.0,863.4,0.0,0.0,0.0,2.63,-0.05
1.0,868.9,0.0,0.0,-0.01,2.63,-0.07
1.0,869.0,0.0,0.0,-0.01,2.61,-0.08
1.0,866.7,0.0,0.0,0.0,2.63,-0.08
1.0,857.8,0.0,0.0,0.0,2.64,-0.07
0.0,866.3,0.0,0.0,0.0,2.64,-0.07
0.0,873.4,0.0,0.0,0.01,2.63,-0.08
1.0,866.9,0.0,0.0,0.0,2.63,-0.08
0.0,871.9,0.0,0.0,0.0,2.61,-0.08
1.0,865.9,0.0,0.0,0.0,2.61,-0.08
1.0,863.8,0.0,0.01,0.0,2.61,-0.07
1.0,867.5,0.0,0.0,0.01,2.61,-0.05
1.0,875.7,0.0,-0.01,0.01,2.64,-0.08
1.0,870.8,0.0,0.0,0.0,2.64,-0.08
1.0,864.1,0.0,0.0,0.0,2.63,-0.09
0.0,864.4,0.0,0.0,0.0,2.65,-0.12
0.0,866.3,0.0,0.01,0.0,2.64,-0.09
0.0,867.8,0.0,0.0,0.0,2.65,-0.11
0.0,867.0,0.0,0.01,0.0,2.64,-0.09
0.0,867.4,0.0,0.0,0.0,2.66,-0.09
0.0,871.7,0.0,0.0,0.0,2.64,-0.1
1.0,871.2,0.0,0.0,0.0,2.66,-0.09
1.0,868.6,0.0,0.0,0.0,2.64,-0.08
1.0,865.6,0.0,0.0,0.0,2.65,-0.13
1.0,868.1,0.0,0.0,0.0,2.67,-0.11
1.0,870.6,0.0,-0.01,0.0,2.66,-0.13
2.0,867.5,0.0,0.0,0.0,2.68,-0.14
2.0,863.2,0.0,0.01,0.0,2.66,-0.11
2.0,859.8,0.0,-0.01,-0.01,2.64,-0.13
2.0,864.8,0.0,-0.01,0.0,2.64,-0.04
2.0,866.5,0.0,0.0,-0.01,2.65,-0.07
2.0,868.9,0.0,0.01,0.0,2.65,-0.09
2.0,867.3,0.0,0.0,0.0,2.66,-0.1
2.0,866.2,0.0,0.01,0.01,2.66,-0.1
2.0,868.3,0.0,0.01,0.01,2.66,-0.1
2.0,870.7,0.0,0.0,0.0,2.64,-0.09
2.0,871.3,0.0,0.0,-0.01,2.64,-0.07
1.0,872.2,0.0,0.0,0.0,2.64,-0.08
1.0,868.7,0.0,0.0,0.0,2.64,-0.07
1.0,871.3,0.0,0.0,0.0,2.64,-0.07
1.0,869.7,0.0,0.0,0.0,2.63,-0.05
1.0,867.9,0.0,0.0,0.01,2.64,-0.08
7.0,869.0,0.0,0.0,0.0,2.63,-0.05
8.0,870.3,0.0,0.0,0.0,2.64,-0.04
10.0,873.3,0.0,0.0,0.0,2.63,-0.05
10.0,866.9,0.0,0.01,0.0,2.63,-0.09
11.0,871.2,0.0,0.0,0.0,2.64,-0.07
11.0,868.3,0.0,0.0,0.0,2.63,-0.07
11.0,867.9,0.0,0.0,0.0,2.63,-0.07
9.0,868.2,0.0,0.0,0.01,2.63,-0.07
4.0,869.7,0.0,0.0,-0.01,2.61,-0.05
3.0,870.0,0.0,0.0,-0.01,2.61,-0.05
2.0,867.3,0.0,0.01,-0.01,2.61,-0.08
2.0,870.0,0.0,0.0,0.0,2.63,-0.08
3.0,872.1,0.0,0.0,0.0,2.63,-0.08
4.0,867.2,0.0,0.01,0.0,2.63,-0.05
7.0,868.3,0.0,0.0,0.0,2.63,-0.08
7.0,875.1,0.0,0.0,0.0,2.61,-0.08
8.0,870.3,0.0,0.01,-0.01,2.6,-0.08
8.0,867.3,0.0,0.0,-0.01,2.58,-0.08
9.0,864.0,0.0,0.0,-0.01,2.6,-0.08
9.0,865.0,0.0,0.0,-0.01,2.58,-0.11
8.0,868.7,0.0,0.0,0.0,2.59,-0.09
8.0,867.9,0.0,-0.01,-0.01,2.6,-0.11
8.0,864.8,0.0,0.0,0.0,2.6,-0.09
8.0,863.5,0.0,0.01,0.0,2.59,-0.12
6.0,863.5,0.0,0.0,-0.01,2.59,-0.12
6.0,867.4,0.0,-0.01,0.01,2.59,-0.12
8.0,870.0,0.0,0.01,0.0,2.6,-0.11
9.0,864.0,0.0,0.01,0.0,2.58,-0.12
9.0,866.4,0.0,0.01,-0.01,2.57,-0.15
9.0,867.2,0.0,0.0,-0.01,2.58,-0.13
11.0,864.6,0.0,0.01,0.0,2.58,-0.13
4.0,865.4,0.0,0.0,0.0,2.59,-0.13
5.0,869.9,0.0,0.0,0.0,2.58,-0.14
5.0,870.0,0.0,0.0,0.01,2.59,-0.13
5.0,870.7,0.0,0.0,-0.01,2.57,-0.13
5.0,869.0,0.0,0.0,0.0,2.57,-0.14
6.0,867.9,0.0,0.01,0.01,2.57,-0.12
6.0,869.0,0.0,0.01,0.0,2.56,-0.12
7.0,874.0,0.0,0.01,0.0,2.56,-0.12
8.0,872.7,0.0,0.01,0.0,2.56,-0.13
8.0,874.4,0.0,0.0,0.01,2.56,-0.13
8.0,872.4,0.0,0.01,-0.01,2.54,-0.1
8.0,871.7,0.0,0.0,-0.01,2.54,-0.13
8.0,874.4,0.0,0.0,0.01,2.56,-0.12
5.0,866.0,0.0,0.0,0.0,2.54,-0.1
5.0,870.5,0.0,0.0,0.0,2.54,-0.14
4.0,878.0,0.0,0.01,0.0,2.53,-0.1
4.0,877.8,0.0,0.01,-0.01,2.53,-0.08
5.0,873.1,0.0,0.0,-0.01,2.53,-0.12
4.0,876.5,0.0,0.0,-0.01,2.53,-0.09
6.0,877.6,0.0,-0.01,0.0,2.54,-0.11
6.0,876.0,0.0,0.01,0.01,2.54,-0.08
6.0,876.2,0.0,0.01,0.0,2.52,-0.1
6.0,873.7,0.0,0.0,0.0,2.53,-0.1
6.0,875.4,0.0,0.01,0.0,2.53,-0.09
6.0,876.9,0.0,0.0,0.0,2.53,-0.12
5.0,878.2,0.0,0.01,0.0,2.53,-0.1
5.0,878.0,0.0,0.01,0.0,2.53,-0.11
5.0,875.5,0.0,0.0,0.01,2.53,-0.12
5.0,879.4,0.0,0.0,0.0,2.52,-0.1
5.0,876.0,0.0,0.0,0.0,2.52,-0.11
5.0,873.7,0.0,0.0,0.0,2.52,-0.13
6.0,872.8,0.0,0.0,0.0,2.5,-0.14
5.0,873.1,0.0,0.0,0.0,2.52,-0.14
5.0,876.9,0.0,0.01,0.0,2.5,-0.13
6.0,875.1,0.0,0.0,-0.01,2.52,-0.12
5.0,871.3,0.0,0.0,0.0,2.5,-0.1
5.0,869.3,0.0,0.0,0.0,2.52,-0.11
5.0,871.6,0.0,0.01,0.0,2.5,-0.08
6.0,871.3,0.0,0.0,0.0,2.53,-0.13
6.0,872.5,0.0,0.0,0.0,2.53,-0.11
6.0,875.8,0.0,0.0,0.01,2.54,-0.1
6.0,870.8,0.0,0.0,0.0,2.54,-0.11
6.0,871.3,0.0,0.01,-0.01,2.55,-0.1
6.0,874.1,0.0,0.0,0.0,2.55,-0.1
6.0,867.6,0.0,0.01,0.0,2.55,-0.12
6.0,876.9,0.0,0.0,0.0,2.55,-0.12
6.0,880.8,0.0,0.0,0.0,2.55,-0.13
6.0,886.9,0.0,0.0,0.0,2.55,-0.12
6.0,885.6,0.0,0.0,0.0,2.54,-0.12
6.0,883.4,0.0,0.01,0.0,2.55,-0.13
7.0,878.6,0.0,0.0,0.0,2.55,-0.13
7.0,881.2,0.0,0.0,-0.01,2.56,-0.13
5.0,879.9,0.0,0.0,0.0,2.55,-0.14
5.0,881.9,0.0,0.0,0.0,2.56,-0.11
5.0,876.6,0.0,0.0,0.0,2.55,-0.14
5.0,876.5,0.0,0.01,-0.01,2.54,-0.11
4.0,875.7,0.0,0.01,0.0,2.55,-0.13
3.0,869.9,0.0,0.01,-0.01,2.54,-0.12
5.0,875.6,0.0,0.01,0.0,2.54,-0.13
5.0,882.1,0.0,0.0,0.0,2.54,-0.12
5.0,884.6,0.0,-0.01,0.0,2.55,-0.13
5.0,879.8,0.0,0.01,0.0,2.54,-0.08
6.0,878.8,0.0,0.0,0.0,2.53,-0.11
6.0,877.2,0.0,0.0,0.0,2.54,-0.12
5.0,881.3,0.0,0.0,0.0,2.52,-0.1
5.0,878.3,0.0,0.0,-0.01,2.5,-0.13
5.0,880.0,0.0,0.0,0.0,2.52,-0.1
5.0,878.2,0.0,0.0,-0.01,2.52,-0.1
5.0,878.3,0.0,0.01,0.0,2.53,-0.08
4.0,883.7,0.0,0.0,0.01,2.5,-0.1
5.0,886.8,0.0,0.0,0.01,2.53,-0.09
5.0,881.0,0.0,0.01,0.0,2.53,-0.1
5.0,882.7,0.0,0.0,0.0,2.52,-0.11
5.0,883.7,0.0,0.01,-0.01,2.52,-0.11
5.0,885.8,0.0,0.0,0.0,2.53,-0.13
5.0,883.0,0.0,0.0,0.0,2.54,-0.12
6.0,887.3,0.0,0.01,0.0,2.53,-0.11
6.0,882.7,0.0,0.0,0.0,2.53,-0.12
6.0,883.8,0.0,0.01,0.0,2.53,-0.09
6.0,891.8,0.0,0.01,0.0,2.53,-0.11
6.0,889.3,0.0,0.0,-0.01,2.52,-0.11
6.0,881.9,0.0,0.0,-0.01,2.52,-0.09
7.0,882.7,0.0,0.0,0.01,2.53,-0.09
7.0,885.4,0.0,0.01,0.01,2.54,-0.08
7.0,884.1,0.0,0.01,0.01,2.53,-0.1
8.0,886.0,0.0,0.0,0.0,2.53,-0.1
8.0,882.0,0.0,0.01,0.0,2.55,-0.05
8.0,882.8,0.0,0.0,0.0,2.53,-0.08
7.0,888.8,0.0,0.0,-0.01,2.53,-0.04
7.0,883.7,0.0,0.0,0.0,2.54,-0.1
7.0,878.7,0.0,0.01,-0.01,2.55,-0.08
7.0,886.1,0.0,0.0,0.02,2.55,-0.07
6.0,880.9,0.0,0.01,-0.02,2.53,-0.07
3.0,881.3,0.0,0.0,0.0,2.56,-0.08
5.0,882.5,0.0,0.0,-0.01,2.55,-0.07
5.0,881.4,0.0,0.0,0.0,2.55,-0.07
5.0,882.8,0.0,0.0,0.0,2.55,-0.05
5.0,886.8,0.0,0.0,0.0,2.57,-0.05
6.0,987.5,0.0,0.0,0.01,2.53,-0.04
6.0,1145.5,0.0,0.0,0.0,2.47,-0.11
4.0,1202.1,0.0,0.01,0.01,2.52,-0.12
4.0,1225.2,0.0,0.0,0.01,2.48,-0.08
4.0,1232.8,0.0,-0.02,0.0,2.48,-0.09
4.0,1233.6,0.0,-0.02,0.0,1.82,-0.15
3.0,1236.3,0.0,0.0,0.07,3.56,-0.12
3.0,1238.6,0.0,0.0,0.01,2.97,-0.04
5.0,1240.1,0.0,0.01,0.06,3.07,-0.05
5.0,1239.1,0.0,-0.01,0.01,2.65,-0.15
5.0,1238.8,0.0,-0.02,0.01,2.76,-0.03
6.0,1238.7,0.0,0.02,0.01,2.96,-0.08
5.0,1236.8,0.0,0.0,-0.01,2.72,-0.09
4.0,1238.1,0.0,-0.03,-0.03,2.52,-0.24
4.0,1240.2,0.0,0.0,0.02,2.58,-0.19
4.0,1241.3,0.0,-0.03,-0.03,2.58,-0.04
4.0,1237.1,0.0,-0.03,-0.06,2.4,-0.19
3.0,1237.2,0.0,-0.03,0.01,2.27,-0.16
3.0,1235.2,0.0,-0.01,0.0,2.26,-0.08
4.0,1236.6,0.0,-0.05,0.02,2.74,0.12
4.0,1236.3,0.0,-0.02,-0.04,2.75,-0.04
3.0,925.3,0.0,-0.05,0.0,3.03,0.0
3.0,714.0,0.0,-0.01,0.0,2.98,0.25
4.0,648.4,0.0,-0.01,-0.05,2.96,0.26
4.0,626.7,0.0,-0.01,0.04,3.47,0.22
4.0,657.6,0.0,0.01,-0.05,3.18,0.3
4.0,731.1,0.0,0.01,0.02,3.28,0.45
4.0,746.5,0.0,0.01,-0.02,3.36,0.36
4.0,753.8,0.0,-0.03,0.04,3.66,0.37
3.0,752.9,0.0,-0.01,0.01,3.48,0.44
4.0,749.3,0.0,-0.01,0.0,3.59,0.38
3.0,742.4,0.0,-0.01,-0.04,3.63,0.34
3.0,777.0,0.0,-0.02,0.0,3.65,0.47
3.0,834.1,0.0,-0.01,0.01,3.67,0.3
2.0,846.2,0.0,-0.02,-0.02,3.53,0.46
2.0,850.1,0.0,-0.01,0.01,3.64,0.43
3.0,848.9,0.0,-0.01,-0.02,3.7,0.35
4.0,843.9,0.0,-0.04,-0.01,3.88,0.38
5.0,852.4,0.0,-0.02,-0.03,3.86,0.26
5.0,853.0,0.0,-0.03,-0.01,4.01,0.21
5.0,857.9,0.0,-0.02,-0.01,3.93,0.32
5.0,861.8,0.0,-0.03,-0.01,4.36,0.46
4.0,863.4,0.0,-0.03,0.02,4.43,0.23
3.0,858.7,0.0,-0.01,-0.06,4.53,0.09
3.0,851.3,0.0,0.02,0.03,4.63,-0.16
3.0,855.0,0.0,-0.01,-0.03,4.39,-0.23
3.0,993.8,0.0,-0.02,0.01,4.54,-0.24
3.0,1101.6,0.0,-0.01,-0.06,4.22,-0.21
4.0,1116.0,0.0,-0.01,0.06,4.47,-0.2
5.0,1111.7,0.0,0.0,0.02,4.26,-0.32
5.0,1103.4,0.0,-0.01,-0.04,4.14,-0.2
5.0,1099.3,0.0,-0.01,0.01,4.42,0.14
5.0,1098.4,0.0,-0.01,0.0,4.45,0.3
4.0,1036.4,0.0,-0.02,0.02,4.35,0.41
3.0,765.7,0.0,-0.03,-0.02,4.49,0.52
3.0,751.2,0.0,-0.03,-0.01,4.67,0.56
3.0,803.1,0.0,-0.01,-0.01,4.67,0.57
3.0,811.8,0.0,-0.01,-0.02,4.6,0.55
3.0,819.9,0.0,-0.01,0.01,4.7,0.68
4.0,950.5,0.0,0.0,0.01,4.57,0.59
5.0,1004.7,0.0,-0.01,0.0,4.5,0.57
5.0,1017.8,0.0,0.0,-0.02,4.39,0.56
5.0,1021.1,0.0,-0.01,0.04,4.43,0.59
6.0,1018.5,0.0,0.0,-0.03,4.0,0.54
5.0,1018.6,0.0,0.0,0.02,4.12,0.6
5.0,1023.8,0.0,0.0,-0.03,3.49,0.68
3.0,1024.2,0.0,-0.03,-0.01,3.7,0.68
3.0,1022.3,0.0,-0.03,0.03,4.05,0.67
2.0,1027.0,0.0,0.0,-0.03,3.77,0.67
2.0,1025.7,0.0,0.0,0.01,3.93,0.57
2.0,1019.8,0.0,-0.01,0.0,3.91,0.64
2.0,1017.5,0.0,-0.03,-0.04,4.05,0.48
5.0,1023.5,0.0,0.01,0.0,3.88,0.63
5.0,1018.6,0.0,-0.04,-0.03,3.91,0.55
5.0,1014.7,0.0,0.01,-0.03,4.09,0.4
5.0,1017.0,0.0,-0.03,0.0,4.01,0.64
6.0,1023.0,0.0,-0.03,-0.04,3.83,0.32
3.0,788.1,0.0,-0.02,0.02,4.5,0.57
3.0,657.4,0.0,-0.02,0.03,4.76,0.7
3.0,597.7,0.0,-0.01,-0.01,4.61,0.59
3.0,598.0,0.0,-0.02,-0.03,4.76,0.69
4.0,594.6,0.0,0.0,-0.01,4.76,0.6
4.0,595.6,0.0,0.0,-0.03,4.78,0.57
4.0,592.1,0.0,-0.01,-0.03,4.81,0.6
4.0,590.6,0.0,0.0,-0.05,4.92,0.58
3.0,587.8,0.0,-0.01,-0.04,5.02,0.52
3.0,595.0,0.0,-0.01,-0.02,4.72,0.58
3.0,588.0,0.0,0.01,-0.01,4.93,0.49
2.0,583.5,0.0,0.0,0.01,4.83,0.62
2.0,584.7,0.0,0.0,0.0,4.75,0.74
2.0,590.0,0.0,-0.02,-0.01,4.77,0.69
3.0,588.9,0.0,0.01,-0.01,4.41,0.58
3.0,594.9,0.0,-0.02,0.0,4.68,0.66
3.0,582.4,0.0,-0.01,-0.01,4.76,0.62
3.0,592.9,0.0,0.01,0.0,4.99,0.6
4.0,600.1,0.0,-0.03,0.0,4.92,0.56
3.0,633.8,0.0,-0.01,-0.03,4.9,0.52
2.0,751.6,0.0,0.0,-0.05,4.66,0.59
2.0,799.6,0.0,-0.02,0.03,4.61,0.55
2.0,801.0,0.0,0.0,0.0,4.58,0.52
2.0,798.3,0.0,-0.02,-0.04,4.57,0.58
2.0,799.5,0.0,0.0,-0.01,4.72,0.67
3.0,798.9,0.0,-0.02,-0.02,4.72,0.68
3.0,803.3,0.0,0.01,0.0,4.75,0.43
4.0,796.0,0.0,-0.02,0.03,4.8,0.21
4.0,798.7,0.0,0.02,-0.04,4.63,0.2
4.0,807.9,0.0,-0.01,0.01,4.72,0.3
4.0,809.3,0.0,0.01,0.0,4.6,0.27
3.0,809.5,0.0,0.0,-0.02,4.5,0.36
3.0,803.9,0.0,0.01,-0.01,4.66,0.42
2.0,802.0,0.0,-0.01,0.0,4.91,0.3
2.0,809.0,0.0,0.01,-0.01,4.65,0.19
2.0,809.9,0.0,0.02,0.0,4.79,0.55
3.0,806.1,0.0,-0.01,-0.02,4.48,0.67
3.0,804.3,0.0,-0.02,0.01,4.39,0.78
4.0,794.9,0.0,-0.02,0.04,4.44,0.71
4.0,792.9,0.0,-0.02,0.03,4.81,0.68
5.0,795.9,0.0,0.0,-0.01,4.76,0.7
4.0,802.4,0.0,-0.02,-0.01,4.56,0.71
4.0,803.2,0.0,-0.01,0.03,4.58,0.63
2.0,798.8,0.0,0.0,0.02,4.7,0.56
2.0,799.5,0.0,0.0,-0.02,4.42,0.51
2.0,796.1,0.0,0.01,0.01,4.63,0.44
2.0,800.0,0.0,-0.01,-0.02,4.7,0.4
0.0,800.1,0.0,-0.01,-0.02,4.49,0.45
0.0,804.6,0.0,-0.04,0.02,4.66,0.38
1.0,806.9,0.0,-0.03,-0.01,4.68,0.56
1.0,807.7,0.0,-0.01,0.02,4.75,0.49
1.0,797.9,0.0,0.01,0.0,4.64,0.52
1.0,795.7,0.0,0.0,-0.03,4.6,0.54
0.0,804.4,0.0,0.0,0.03,4.89,0.52
0.0,804.6,0.0,-0.01,-0.01,4.76,0.59
0.0,813.7,0.0,0.0,-0.03,4.81,0.63
0.0,803.1,0.0,0.01,-0.01,4.54,0.7
0.0,806.1,0.0,0.0,0.0,4.83,0.63
0.0,805.7,0.0,-0.02,-0.02,4.86,0.41
0.0,811.7,0.0,0.0,0.03,4.99,0.36
1.0,808.8,0.0,0.0,-0.04,4.55,0.45
1.0,808.9,0.0,-0.01,0.0,4.57,0.41
1.0,810.9,0.0,-0.02,-0.02,4.59,0.54
1.0,809.9,0.0,-0.01,0.0,4.67,0.59
0.0,803.8,0.0,-0.01,0.02,4.81,0.49
0.0,800.0,0.0,0.0,0.01,4.8,0.49
0.0,804.2,0.0,0.0,0.04,4.7,0.46
0.0,805.9,0.0,0.01,-0.03,4.54,0.57
0.0,803.7,0.0,-0.01,-0.02,4.3,0.49
0.0,807.3,0.0,0.01,-0.04,4.03,0.7
0.0,786.9,0.0,-0.01,-0.02,3.98,0.7
0.0,746.4,0.0,-0.04,0.03,4.25,0.7
0.0,734.7,0.0,-0.02,-0.01,4.28,0.66
1.0,735.8,0.0,0.0,-0.03,4.58,0.49
1.0,725.8,0.0,0.02,-0.03,4.3,0.57
3.0,728.6,0.0,-0.03,0.03,4.72,0.53
3.0,725.1,0.0,-0.02,-0.05,4.27,0.31
1.0,715.1,0.0,0.01,-0.06,3.77,0.43
1.0,706.8,0.0,-0.01,-0.04,3.41,0.66
1.0,699.9,0.0,0.0,0.01,3.89,0.45
1.0,700.2,0.0,0.01,-0.02,4.26,0.58
1.0,707.0,0.0,-0.02,0.01,4.19,0.68
1.0,705.4,0.0,0.01,-0.04,3.72,0.57
2.0,706.8,0.0,0.02,0.02,3.97,0.45
3.0,698.5,0.0,0.03,-0.01,3.99,0.74
3.0,696.4,0.0,-0.01,0.04,4.16,0.76
3.0,694.3,0.0,0.02,0.0,4.26,0.98
2.0,693.5,0.0,0.03,-0.01,3.75,0.79
1.0,689.8,0.0,0.01,-0.04,3.93,0.64
1.0,695.3,0.0,0.02,-0.04,4.24,1.09
1.0,699.4,0.0,0.0,-0.04,4.24,0.96
1.0,707.9,0.0,0.02,0.02,4.05,0.77
2.0,760.0,0.0,0.01,-0.03,3.98,0.89
2.0,925.1,0.0,-0.01,-0.01,3.96,1.08
3.0,986.8,0.0,0.01,0.0,3.68,1.13
3.0,1000.4,0.0,0.01,0.03,3.68,1.13
3.0,1005.0,0.0,-0.02,-0.06,3.22,1.07
3.0,1004.8,0.0,-0.02,-0.01,3.39,0.81
3.0,974.4,0.0,0.02,0.0,3.56,0.64
3.0,953.3,0.0,0.01,0.01,3.76,0.51
2.0,941.6,0.0,0.0,0.02,3.82,0.58
2.0,943.3,0.0,-0.01,0.02,3.92,0.37
2.0,945.4,0.0,0.03,0.0,3.79,0.35
2.0,947.9,0.0,-0.01,-0.04,3.87,0.4
2.0,949.9,0.0,0.01,-0.01,3.9,0.3
2.0,951.7,0.0,0.0,0.02,3.78,0.45
3.0,948.0,0.0,-0.01,0.0,3.9,0.36
3.0,944.1,0.0,0.0,0.03,4.08,0.26
4.0,948.1,0.0,0.0,-0.01,3.88,0.26
4.0,951.6,0.0,-0.01,0.02,3.88,0.38
3.0,952.1,0.0,-0.01,0.01,3.91,0.24
3.0,949.8,0.0,-0.03,0.0,3.94,0.31
2.0,948.5,0.0,0.0,-0.01,3.88,0.23
2.0,949.7,0.0,0.01,0.0,3.91,0.23
2.0,949.9,0.0,-0.01,0.02,3.9,0.21
