AltAGL,E1 RPM,IAS,LatAc,NormAc,Pitch,Roll
1812.0,2512.1,106.43,-0.02,0.0,1.56,1.66
1812.0,2514.0,106.53,-0.03,-0.03,1.41,1.55
1812.0,2512.9,106.62,-0.03,-0.01,1.33,1.29
1812.0,2513.8,106.63,-0.04,-0.02,1.24,1.12
1812.0,2514.4,106.85,-0.03,-0.01,1.25,1.22
1815.0,2513.4,106.57,-0.03,-0.04,1.11,1.01
1816.0,2516.0,107.03,-0.03,0.02,1.16,1.12
1816.0,2517.4,107.2,-0.04,0.0,1.14,0.73
1815.0,2518.8,107.23,-0.03,0.0,1.14,0.46
1814.0,2518.4,107.39,-0.03,0.03,1.32,1.15
1813.0,2519.6,107.2,-0.03,0.0,1.38,1.45
1812.0,2518.7,107.13,-0.04,0.0,1.37,0.74
1812.0,2520.9,107.62,-0.03,0.01,1.35,0.19
1812.0,2522.0,107.52,-0.04,0.0,1.43,0.78
1811.0,2520.5,107.43,-0.03,0.0,1.44,1.38
1812.0,2520.0,107.39,-0.04,0.0,1.35,1.85
1812.0,2519.3,107.28,-0.03,-0.02,1.33,2.3
1812.0,2520.3,107.5,-0.03,-0.01,1.38,2.19
1811.0,2521.7,107.5,-0.03,-0.02,1.27,1.78
1811.0,2520.3,107.09,-0.04,0.0,1.18,1.96
1810.0,2517.5,107.08,-0.03,-0.02,1.15,2.3
1809.0,2520.5,107.69,-0.04,-0.02,1.11,3.15
1803.0,2521.1,107.55,-0.03,-0.01,1.08,2.61
1801.0,2521.7,107.44,-0.03,-0.01,0.99,2.14
1800.0,2524.2,107.86,-0.04,0.01,0.98,1.51
1799.0,2525.8,108.23,-0.03,0.0,1.03,1.45
1798.0,2524.6,107.88,-0.04,0.01,1.12,1.43
1798.0,2523.7,107.87,-0.02,0.0,1.08,1.49
1798.0,2522.5,107.76,-0.03,0.01,1.11,1.19
1802.0,2522.5,107.51,-0.03,0.0,1.13,1.01
1810.0,2521.8,107.7,-0.04,0.03,1.16,1.35
1820.0,2525.1,108.16,-0.04,0.0,1.18,1.8
1819.0,2525.8,107.96,-0.02,0.01,1.33,2.3
1809.0,2525.9,108.2,-0.03,-0.04,1.33,2.48
